50 -4 1956 14.03
38 -23 1956 14.78
39 -21 1956 13.77
38 -24 1956 14.62
39 -22 1956 14.69
39 -21 1956 13.77
40 -19 1956 14.95
40 -20 1956 14.8
41 -18 1956 12.95
42 -17 1956 13.23
42 -15 1956 12.81
43 -14 1956 12.69
43 -13 1956 13.05
44 -12 1956 12.26
45 -11 1956 12.45
45 -10 1956 12.05
50 -4 1956 14.06
50 -4 1956 12.99
47 -2 1956 13
46 -2 1956 10.9
46 -1 1956 12.7
45 -1 1956 12.8
45 -1 1956 12.6
45 -1 1956 13
44 -1 1956 12.8
45 -1 1956 13.5
50 -4 1956 11.99
50 -4 1957 10.23
50 -4 1957 10.05
50 -4 1957 9.97
50 -4 1957 10.2
50 -4 1957 10.42
47 -28 1957 11.56
47 -27 1957 12.81
47 -25 1957 12.23
47 -24 1957 12.37
47 -22 1957 11.91
50 -4 1957 10.65
47 -20 1957 11.82
47 -19 1957 11.59
48 -18 1957 11.73
48 -16 1957 11.65
48 -15 1957 11.82
49 -13 1957 11.75
49 -13 1957 11.62
49 -12 1957 11.44
49 -12 1957 11.52
49 -11 1957 11.38
49 -11 1957 11.06
49 -10 1957 10.48
49 -11 1957 11.42
32 -9 1957 13.42
32 -10 1957 15.2
33 -11 1957 16.56
33 -12 1957 15.61
33 -14 1957 16.65
33 -14 1957 15.99
32 -16 1957 16.53
31 -12 1957 15.91
31 -11 1957 14.49
31 -10 1957 15.37
31 -10 1957 16.66
50 -4 1957 10.84
50 -4 1957 11.38
44 -15 1957 12.77
50 -4 1957 11.88
36 -7 1957 15.36
35 -6 1957 15.18
35 -5 1957 13.3
35 -5 1957 14.52
36 -5 1957 12.98
35 -5 1957 13.86
35 -6 1957 15.5
35 -5 1957 14.52
35 -5 1957 13.3
36 -5 1957 13.69
35 -5 1957 13.86
35 -4 1957 14.21
35 -4 1957 15.27
35 -4 1957 15.74
36 -4 1957 13.49
35 -4 1957 15.74
35 -4 1957 14.21
36 -4 1957 13.44
36 -4 1957 13.49
35 -4 1957 15.27
36 -4 1957 13.44
36 -3 1957 13.28
36 -3 1957 13.28
35 -3 1957 14.58
36 -3 1957 13.28
36 -3 1957 13.28
35 -3 1957 14.58
35 -3 1957 15.41
35 -4 1957 14.97
35 -3 1957 14.6
36 -3 1957 13.4
35 -3 1957 13.62
35 -3 1957 13.82
36 -3 1957 13.72
35 -3 1957 15.41
35 -3 1957 14.6
35 -4 1957 14.97
35 -3 1957 13.62
36 -3 1957 13.72
36 -3 1957 13.4
35 -3 1957 13.82
36 -2 1957 14.01
36 -2 1957 13.63
35 -2 1957 14.32
35 -2 1957 14.41
35 -2 1957 14.41
36 -3 1957 13.58
35 -2 1957 14.75
35 -2 1957 14.32
36 -2 1957 14.01
36 -2 1957 13.63
35 -2 1957 15.59
35 -2 1957 13.74
36 -3 1957 13.58
35 -2 1957 13.74
35 -2 1957 14.75
